train/approx_kl,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/std,time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate
0.005467051640152931,0.0859375,0.2,-0.0006928746588528156,40.93012237548828,-0.6890268325805664,0.0003,18.912147521972656,4.0,0.03156620264053345,0.0,1927.0,1.0,0.0,128.0,13.75,14.625,0.0
0.002675048541277647,0.02734375,0.2,-0.007922381162643433,108.17296600341797,-0.6705392003059387,0.0003,54.704307556152344,8.0,0.10104233026504517,0.0,1890.0,2.0,0.0,256.0,32.5,33.5,0.0
0.0036997534334659576,0.03515625,0.2,-0.005702332127839327,88.05162048339844,-0.6585378050804138,0.0003,47.39210891723633,12.0,-0.16044247150421143,0.0,1884.0,3.0,0.0,384.0,26.75,27.75,0.0
0.0018014807719737291,0.0078125,0.2,-0.007427245378494263,153.28941345214844,-0.6312541961669922,0.0003,72.4761962890625,16.0,-0.05398964881896973,0.0,1885.0,4.0,0.0,512.0,49.0,50.0,0.0
0.0006840255809947848,0.001953125,0.2,-0.0023743784986436367,139.63624572753906,-0.6254048347473145,0.0003,68.00912475585938,20.0,-0.15476179122924805,0.0,1886.0,5.0,0.0,640.0,24.5,25.5,0.0
0.0022495235316455364,0.01953125,0.2,-0.009998557157814503,121.61679077148438,-0.6110877394676208,0.0003,59.913856506347656,24.0,-0.23943376541137695,0.0,1883.0,6.0,0.0,768.0,59.333333333333336,60.333333333333336,0.0
0.0030535291880369186,0.02734375,0.2,-0.0021243877708911896,164.3424530029297,-0.5956728458404541,0.0003,73.04264068603516,28.0,-0.21078133583068848,0.0,1880.0,7.0,0.0,896.0,119.0,120.0,0.0
0.0003991994890384376,0.0,0.2,-0.0029449081048369408,150.46481323242188,-0.5960147380828857,0.0003,73.57279968261719,32.0,-0.26286160945892334,0.0,1878.0,8.0,0.0,1024.0,35.5,36.5,0.0
